cidade,uf,regiao,codmun,pop_dou_2017,Jornal,Online,Rádio,Revista,Televisão,tipos_existentes,total_fontes,fontes_100k_hab
SILVÂNIA,GO,Centro-Oeste,5220603,20478,1,0,0,0,1,Vários,2,9.76657876745776
SILVANÓPOLIS,TO,Norte,1720655,5399,0,0,0,0,0,Nenhum,0,0
SILVEIRA MARTINS,RS,Sul,4320651,2481,0,0,0,0,0,Nenhum,0,0
SILVEIRÂNIA,MG,Sudeste,3167301,2292,0,0,0,0,0,Nenhum,0,0
SILVEIRAS,SP,Sudeste,3552007,6228,0,0,0,0,1,Um,1,16.0565189466924
SILVES,AM,Norte,1304005,9211,0,0,0,0,0,Nenhum,0,0
SILVIANÓPOLIS,MG,Sudeste,3167400,6314,0,0,0,0,1,Um,1,15.8378207158695
SIMÃO DIAS,SE,Nordeste,2807105,40838,0,0,1,0,0,Um,1,2.44869974043783
SIMÃO PEREIRA,MG,Sudeste,3167509,2651,0,0,0,0,1,Um,1,37.7216144851
SIMÕES,PI,Nordeste,2210706,14398,0,0,0,0,0,Nenhum,0,0
SIMÕES FILHO,BA,Nordeste,2930709,136050,0,0,2,0,0,Um,2,1.47004777655274
SIMOLÂNDIA,GO,Centro-Oeste,5220686,6891,0,0,0,0,0,Nenhum,0,0
SIMONÉSIA,MG,Sudeste,3167608,19633,1,0,0,0,1,Vários,2,10.1869301685937
SIMPLÍCIO MENDES,PI,Nordeste,2210805,12488,0,0,2,0,0,Um,2,16.0153747597694
SINIMBU,RS,Sul,4320677,10408,1,0,0,0,0,Um,1,9.60799385088394
SINOP,MT,Centro-Oeste,5107909,135874,3,2,4,0,7,Vários,16,11.7756156439054
SIQUEIRA CAMPOS,PR,Sul,4126603,20508,1,0,2,0,0,Vários,3,14.6284376828555
SIRINHAÉM,PE,Nordeste,2614204,45263,0,0,0,0,0,Nenhum,0,0
SIRIRI,SE,Nordeste,2807204,8851,0,0,0,0,0,Nenhum,0,0
SÍTIO D'ABADIA,GO,Centro-Oeste,5220702,2998,0,0,0,0,0,Nenhum,0,0
SÍTIO DO MATO,BA,Nordeste,2930758,13437,0,0,0,0,0,Nenhum,0,0
SÍTIO DO QUINTO,BA,Nordeste,2930766,11283,0,0,0,0,0,Nenhum,0,0
SÍTIO NOVO,MA,Nordeste,2111805,17851,0,0,0,0,0,Nenhum,0,0
SÍTIO NOVO,RN,Nordeste,2413706,5528,0,0,0,0,0,Nenhum,0,0
SÍTIO NOVO DO TOCANTINS,TO,Norte,1720804,9192,0,0,0,0,0,Nenhum,0,0
SOBRADINHO,BA,Nordeste,2930774,23713,0,0,0,0,0,Nenhum,0,0
SOBRADINHO,RS,Sul,4320701,15018,1,0,3,0,3,Vários,7,46.6107337861233
SOBRADO,PB,Nordeste,2515971,7795,0,0,0,0,0,Nenhum,0,0
SOBRAL,CE,Nordeste,2312908,205529,1,0,4,0,2,Vários,7,3.40584540381163
SOBRÁLIA,MG,Sudeste,3167707,5791,0,0,0,0,0,Nenhum,0,0
SOCORRO,SP,Sudeste,3552106,40220,1,1,1,0,1,Vários,4,9.94530084535057
SOCORRO DO PIAUÍ,PI,Nordeste,2210904,4500,0,0,0,0,0,Nenhum,0,0
SOLÂNEA,PB,Nordeste,2516003,26376,0,0,1,0,1,Vários,2,7.58265089475281
SOLEDADE,PB,Nordeste,2516102,14987,0,0,1,0,1,Vários,2,13.3448989123907
SOLEDADE,RS,Sul,4320800,31361,2,1,2,0,0,Vários,5,15.9433691527694
SOLEDADE DE MINAS,MG,Sudeste,3167806,6131,0,0,0,0,0,Nenhum,0,0
SOLIDÃO,PE,Nordeste,2614402,5978,0,0,0,0,0,Nenhum,0,0
SOLONÓPOLE,CE,Nordeste,2313005,18158,0,0,1,0,0,Um,1,5.50721445093072
SOMBRIO,SC,Sul,4217709,29710,3,2,2,0,0,Vários,7,23.5610905419051
SONORA,MS,Centro-Oeste,5007935,18393,0,0,0,0,1,Um,1,5.43685097591475
SOORETAMA,ES,Sudeste,3205010,29038,1,0,0,0,0,Um,1,3.44376334458296
SOROCABA,SP,Sudeste,3552205,659871,5,3,5,0,3,Vários,16,2.4247163460737
SORRISO,MT,Centro-Oeste,5107925,85223,3,0,2,0,2,Vários,7,8.21374511575514
SOSSÊGO,PB,Nordeste,2516151,3567,0,0,0,0,0,Nenhum,0,0
SOURE,PA,Norte,1507904,24682,0,0,3,0,0,Um,3,12.1546065958998
SOUSA,PB,Nordeste,2516201,69554,0,0,5,0,0,Um,5,7.18865917129137
SOUTO SOARES,BA,Nordeste,2930808,17503,0,0,1,0,0,Um,1,5.71330629035023
SUCUPIRA,TO,Norte,1720853,1941,0,0,0,0,0,Nenhum,0,0
SUCUPIRA DO NORTE,MA,Nordeste,2111904,10416,0,0,0,0,1,Um,1,9.60061443932412
SUCUPIRA DO RIACHÃO,MA,Nordeste,2111953,5571,0,0,0,0,0,Nenhum,0,0
SUD MENNUCCI,SP,Sudeste,3552304,7733,0,0,0,0,0,Nenhum,0,0
SUL BRASIL,SC,Sul,4217758,2551,0,0,0,0,0,Nenhum,0,0
SULINA,PR,Sul,4126652,3222,0,0,0,0,0,Nenhum,0,0
SUMARÉ,SP,Sudeste,3552403,273007,1,0,1,0,1,Vários,3,1.09887292267231
SUMÉ,PB,Nordeste,2516300,16957,0,0,2,0,1,Vários,3,17.6918086925753
SUMIDOURO,RJ,Sudeste,3305703,15191,0,0,0,0,1,Um,1,6.58284510565466
SURUBIM,PE,Nordeste,2614501,64373,0,1,2,0,0,Vários,3,4.66033896198717
SUSSUAPARA,PI,Nordeste,2210938,6612,0,0,0,0,0,Nenhum,0,0
SUZANÁPOLIS,SP,Sudeste,3552551,3836,0,0,0,0,0,Nenhum,0,0
SUZANO,SP,Sudeste,3552502,290769,3,3,0,0,0,Vários,6,2.06349370118548
TABAÍ,RS,Sul,4320859,4526,0,0,0,0,0,Nenhum,0,0
TABAPORÃ,MT,Centro-Oeste,5107941,9309,0,0,0,0,0,Nenhum,0,0
TABAPUÃ,SP,Sudeste,3552601,12251,0,0,0,0,0,Nenhum,0,0
TABATINGA,AM,Norte,1304062,63635,0,0,0,0,0,Nenhum,0,0
TABATINGA,SP,Sudeste,3552700,16159,0,0,0,0,1,Um,1,6.188501763723
TABIRA,PE,Nordeste,2614600,28301,0,0,1,0,0,Um,1,3.5334440479135
TABOÃO DA SERRA,SP,Sudeste,3552809,279634,5,4,0,0,1,Vários,10,3.57610304898546
TABOCAS DO BREJO VELHO,BA,Nordeste,2930907,13057,0,0,0,0,0,Nenhum,0,0
TABOLEIRO GRANDE,RN,Nordeste,2413805,2566,0,0,0,0,0,Nenhum,0,0
TABULEIRO,MG,Sudeste,3167905,3963,0,0,0,0,1,Um,1,25.2334090335604
TABULEIRO DO NORTE,CE,Nordeste,2313104,30489,0,0,1,0,0,Um,1,3.27987142903998
TACAIMBÓ,PE,Nordeste,2614709,12853,0,0,0,0,0,Nenhum,0,0
TACARATU,PE,Nordeste,2614808,25368,0,0,0,0,0,Nenhum,0,0
TACIBA,SP,Sudeste,3552908,6193,0,0,0,0,1,Um,1,16.1472630389149
TACIMA,PB,Nordeste,2516409,10967,0,0,0,0,0,Nenhum,0,0
TACURU,MS,Centro-Oeste,5007950,11284,0,0,0,0,1,Um,1,8.86210563629919
TAGUAÍ,SP,Sudeste,3553005,13111,0,0,0,0,0,Nenhum,0,0
TAGUATINGA,TO,Norte,1720903,16530,0,0,0,0,0,Nenhum,0,0
TAIAÇU,SP,Sudeste,3553104,6255,0,0,0,0,0,Nenhum,0,0
TAILÂNDIA,PA,Norte,1507953,103321,0,1,0,0,1,Vários,2,1.93571490790836
TAIÓ,SC,Sul,4217808,18261,3,2,2,0,1,Vários,8,43.8092108865889
TAIOBEIRAS,MG,Sudeste,3168002,33824,3,1,0,0,1,Vários,5,14.7824030274361
TAIPAS DO TOCANTINS,TO,Norte,1720937,2130,0,0,0,0,0,Nenhum,0,0
TAIPU,RN,Nordeste,2413904,12428,0,0,0,0,0,Nenhum,0,0
TAIÚVA,SP,Sudeste,3553203,5603,0,0,0,0,0,Nenhum,0,0
TALISMÃ,TO,Norte,1720978,2777,0,0,0,0,0,Nenhum,0,0
TAMANDARÉ,PE,Nordeste,2614857,23100,0,0,0,0,0,Nenhum,0,0
TAMARANA,PR,Sul,4126678,14143,0,0,0,0,0,Nenhum,0,0
TAMBAÚ,SP,Sudeste,3553302,23267,2,0,2,0,0,Vários,4,17.191730777496
TAMBOARA,PR,Sul,4126702,5064,0,0,0,0,0,Nenhum,0,0
TAMBORIL,CE,Nordeste,2313203,25525,0,0,1,0,1,Vários,2,7.83545543584721
TAMBORIL DO PIAUÍ,PI,Nordeste,2210953,2870,0,0,0,0,0,Nenhum,0,0
TANABI,SP,Sudeste,3553401,25723,0,1,2,0,1,Vários,4,15.5502857365004
TANGARÁ,RN,Nordeste,2414001,15866,0,0,0,0,0,Nenhum,0,0
TANGARÁ,SC,Sul,4217907,8738,0,0,0,0,1,Um,1,11.4442664225223
TANGARÁ DA SERRA,MT,Centro-Oeste,5107958,98828,4,1,3,0,5,Vários,13,13.1541668353098
TANGUÁ,RJ,Sudeste,3305752,32970,0,0,0,0,0,Nenhum,0,0
TANHAÇU,BA,Nordeste,2931004,21315,0,0,0,0,1,Um,1,4.69153178512784
TANQUE D'ARCA,AL,Nordeste,2709004,6270,0,0,0,0,1,Um,1,15.9489633173844
TANQUE DO PIAUÍ,PI,Nordeste,2210979,2719,0,0,0,0,0,Nenhum,0,0
TANQUE NOVO,BA,Nordeste,2931053,17884,0,0,0,0,0,Nenhum,0,0
TANQUINHO,BA,Nordeste,2931103,8232,0,0,0,0,1,Um,1,12.1477162293489
TAPARUBA,MG,Sudeste,3168051,3196,0,0,0,0,0,Nenhum,0,0
TAPAUÁ,AM,Norte,1304104,17930,0,0,0,0,0,Nenhum,0,0
TAPEJARA,PR,Sul,4126801,15962,0,0,0,0,0,Nenhum,0,0
TAPEJARA,RS,Sul,4320909,22077,4,0,3,0,1,Vários,8,36.236807537256
TAPERA,RS,Sul,4321006,10814,1,0,3,0,1,Vários,5,46.2363602737193
TAPEROÁ,BA,Nordeste,2931202,21462,0,0,0,0,0,Nenhum,0,0
TAPEROÁ,PB,Nordeste,2516508,15276,0,0,1,0,1,Vários,2,13.0924325739722
TAPES,RS,Sul,4321105,17425,1,0,2,0,0,Vários,3,17.2166427546628
TAPIRA,MG,Sudeste,3168101,4650,0,0,0,0,1,Um,1,21.505376344086
TAPIRA,PR,Sul,4126900,5798,0,0,0,0,0,Nenhum,0,0
TAPIRAÍ,MG,Sudeste,3168200,1921,0,0,0,0,1,Um,1,52.0562207183758
TAPIRAÍ,SP,Sudeste,3553500,7973,0,0,0,0,0,Nenhum,0,0
TAPIRAMUTÁ,BA,Nordeste,2931301,17845,1,0,0,0,0,Um,1,5.60381059120202
TAPIRATIBA,SP,Sudeste,3553609,13062,0,0,0,0,1,Um,1,7.65579543714592
TAPURAH,MT,Centro-Oeste,5108006,12967,0,0,0,0,1,Um,1,7.71188401326444
TAQUARA,RS,Sul,4321204,57544,2,0,2,0,1,Vários,5,8.68900319755318
TAQUARAÇU DE MINAS,MG,Sudeste,3168309,4075,0,0,0,0,0,Nenhum,0,0
TAQUARAL,SP,Sudeste,3553658,2823,0,0,0,0,0,Nenhum,0,0
TAQUARAL DE GOIÁS,GO,Centro-Oeste,5221007,3625,0,0,0,0,1,Um,1,27.5862068965517
TAQUARANA,AL,Nordeste,2709103,20205,0,0,0,0,0,Nenhum,0,0
TAQUARI,RS,Sul,4321303,27207,3,0,1,0,0,Vários,4,14.7020987245929
TAQUARITINGA,SP,Sudeste,3553708,56951,2,0,4,0,1,Vários,7,12.291267932082
TAQUARITINGA DO NORTE,PE,Nordeste,2615003,28358,0,0,4,0,0,Um,4,14.1053670921786
TAQUARITUBA,SP,Sudeste,3553807,23240,0,0,1,0,1,Vários,2,8.60585197934596
TAQUARIVAÍ,SP,Sudeste,3553856,5715,0,0,0,0,0,Nenhum,0,0
TAQUARUÇU DO SUL,RS,Sul,4321329,3101,0,0,0,0,0,Nenhum,0,0
TAQUARUSSU,MS,Centro-Oeste,5007976,3570,0,0,0,0,0,Nenhum,0,0
TARABAI,SP,Sudeste,3553906,7302,0,0,0,0,0,Nenhum,0,0
TARAUACÁ,AC,Norte,1200609,40024,0,0,0,0,1,Um,1,2.49850089946032
TARRAFAS,CE,Nordeste,2313252,8852,0,0,0,0,0,Nenhum,0,0
TARTARUGALZINHO,AP,Norte,1600709,16112,0,0,0,0,0,Nenhum,0,0
TARUMÃ,SP,Sudeste,3553955,14547,0,0,0,0,0,Nenhum,0,0
TARUMIRIM,MG,Sudeste,3168408,14667,0,0,0,0,1,Um,1,6.81802686302584
TASSO FRAGOSO,MA,Nordeste,2112001,8455,0,0,0,0,0,Nenhum,0,0
TATUÍ,SP,Sudeste,3554003,118939,3,1,3,0,1,Vários,8,6.7261369273325
TAUÁ,CE,Nordeste,2313302,58119,0,0,4,0,1,Vários,5,8.60303859323113
TAUBATÉ,SP,Sudeste,3554102,307953,7,1,8,0,2,Vários,18,5.84504778326563
TAVARES,PB,Nordeste,2516607,14661,0,0,0,0,0,Nenhum,0,0
TAVARES,RS,Sul,4321352,5567,0,0,1,0,0,Um,1,17.9629962277708
TEFÉ,AM,Norte,1304203,62021,1,0,4,0,0,Vários,5,8.06178552425791
TEIXEIRA,PB,Nordeste,2516706,15191,0,0,1,0,1,Vários,2,13.1656902113093
TEIXEIRA DE FREITAS,BA,Nordeste,2931350,161690,4,4,4,0,2,Vários,14,8.65854412765168
TEIXEIRA SOARES,PR,Sul,4127007,11834,0,0,0,0,0,Nenhum,0,0
TEIXEIRAS,MG,Sudeste,3168507,11836,0,0,0,0,1,Um,1,8.44880027036161
TEIXEIRÓPOLIS,RO,Norte,1101559,4931,0,0,0,0,0,Nenhum,0,0
TEJUÇUOCA,CE,Nordeste,2313351,18902,0,0,1,0,0,Um,1,5.29044545550735
TEJUPÁ,SP,Sudeste,3554201,4677,0,0,0,0,1,Um,1,21.381227282446
TELÊMACO BORBA,PR,Sul,4127106,77276,3,0,1,0,1,Vários,5,6.47031419845748
TELHA,SE,Nordeste,2807303,3221,0,0,0,0,0,Nenhum,0,0
TENENTE ANANIAS,RN,Nordeste,2414100,10814,0,0,0,0,1,Um,1,9.24727205474385
TENENTE LAURENTINO CRUZ,RN,Nordeste,2414159,5912,0,0,0,0,0,Nenhum,0,0
TENENTE PORTELA,RS,Sul,4321402,14008,0,0,4,0,1,Vários,5,35.6938892061679
TENÓRIO,PB,Nordeste,2516755,3066,0,0,0,0,0,Nenhum,0,0
TEODORO SAMPAIO,BA,Nordeste,2931400,7936,0,0,0,0,0,Nenhum,0,0
TEODORO SAMPAIO,SP,Sudeste,3554300,22914,0,0,1,0,0,Um,1,4.36414419132408
TEOFILÂNDIA,BA,Nordeste,2931509,23378,0,0,0,0,0,Nenhum,0,0
TEÓFILO OTONI,MG,Sudeste,3168606,141934,9,1,4,0,3,Vários,17,11.977397945524
TEOLÂNDIA,BA,Nordeste,2931608,15357,0,0,0,0,0,Nenhum,0,0
TEOTÔNIO VILELA,AL,Nordeste,2709152,44666,0,0,0,0,0,Nenhum,0,0
TERENOS,MS,Centro-Oeste,5008008,20855,0,0,0,0,0,Nenhum,0,0
TERESINA,PI,Nordeste,2211001,850198,5,25,18,0,10,Vários,58,6.82194030096519
TERESINA DE GOIÁS,GO,Centro-Oeste,5221080,3363,0,0,0,0,0,Nenhum,0,0
TERESÓPOLIS,RJ,Sudeste,3305802,176060,5,1,4,0,2,Vários,12,6.81585823014881
TEREZINHA,PE,Nordeste,2615102,7120,0,0,0,0,0,Nenhum,0,0
TEREZÓPOLIS DE GOIÁS,GO,Centro-Oeste,5221197,7634,0,0,0,0,0,Nenhum,0,0
TERRA ALTA,PA,Norte,1507961,11399,0,0,0,0,0,Nenhum,0,0
TERRA BOA,PR,Sul,4127205,16991,1,0,0,0,0,Um,1,5.88546877758813
TERRA DE AREIA,RS,Sul,4321436,10783,1,0,0,0,0,Um,1,9.2738569971251
TERRA NOVA,BA,Nordeste,2931707,13536,0,0,1,0,0,Um,1,7.38770685579196
TERRA NOVA,PE,Nordeste,2615201,10437,0,0,0,0,0,Nenhum,0,0
TERRA NOVA DO NORTE,MT,Centro-Oeste,5108055,9606,0,0,0,0,0,Nenhum,0,0
TERRA RICA,PR,Sul,4127304,16578,0,0,1,0,2,Vários,3,18.0962721679334
TERRA ROXA,PR,Sul,4127403,17627,0,0,1,0,0,Um,1,5.67311510750553
TERRA ROXA,SP,Sudeste,3554409,9227,0,0,0,0,1,Um,1,10.8377587514902
TERRA SANTA,PA,Norte,1507979,18257,0,0,0,0,0,Nenhum,0,0
TESOURO,MT,Centro-Oeste,5108105,3682,0,0,0,0,0,Nenhum,0,0
TEUTÔNIA,RS,Sul,4321451,30846,4,0,2,0,0,Vários,6,19.4514685858782
THEOBROMA,RO,Norte,1101609,11350,0,0,0,0,0,Nenhum,0,0
TIANGUÁ,CE,Nordeste,2313401,74719,0,0,2,0,0,Um,2,2.67669535191852
TIBAGI,PR,Sul,4127502,20562,0,0,0,0,1,Um,1,4.86334014200953
TIBAU,RN,Nordeste,2411056,4100,0,0,0,0,0,Nenhum,0,0
TIBAU DO SUL,RN,Nordeste,2414209,13895,0,0,0,0,0,Nenhum,0,0
TIETÊ,SP,Sudeste,3554508,41022,2,0,3,0,2,Vários,7,17.0640144312808
TIGRINHOS,SC,Sul,4217956,1695,0,0,0,0,0,Nenhum,0,0
TIJUCAS,SC,Sul,4218004,36931,1,1,2,0,0,Vários,4,10.8310091792803
TIJUCAS DO SUL,PR,Sul,4127601,16348,0,0,0,0,0,Nenhum,0,0
TIMBAÚBA,PE,Nordeste,2615300,53083,0,0,2,0,1,Vários,3,5.65152685417177
TIMBAÚBA DOS BATISTAS,RN,Nordeste,2414308,2437,0,0,0,0,0,Nenhum,0,0
TIMBÉ DO SUL,SC,Sul,4218103,5377,0,0,0,0,1,Um,1,18.5977310768086
TIMBIRAS,MA,Nordeste,2112100,28635,0,0,0,0,1,Um,1,3.4922297887201
TIMBÓ,SC,Sul,4218202,42801,5,2,2,0,0,Vários,9,21.0275460853718
TIMBÓ GRANDE,SC,Sul,4218251,7767,0,0,0,0,0,Nenhum,0,0
TIMBURI,SP,Sudeste,3554607,2690,0,0,0,0,0,Nenhum,0,0
TIMON,MA,Nordeste,2112209,167619,0,0,3,0,1,Vários,4,2.38636431430804
TIMÓTEO,MG,Sudeste,3168705,88931,0,0,1,0,0,Um,1,1.12446728362438
TIO HUGO,RS,Sul,4321469,2946,0,0,0,0,0,Nenhum,0,0
TIRADENTES,MG,Sudeste,3168804,7807,0,0,1,0,2,Vários,3,38.4270526450621
TIRADENTES DO SUL,RS,Sul,4321477,6294,0,0,0,0,0,Nenhum,0,0
TIROS,MG,Sudeste,3168903,6795,0,0,0,0,1,Um,1,14.7167034584253
TOBIAS BARRETO,SE,Nordeste,2807402,52156,0,0,1,0,1,Vários,2,3.83464989646445
TOCANTÍNIA,TO,Norte,1721109,7460,0,0,0,0,0,Nenhum,0,0
TOCANTINÓPOLIS,TO,Norte,1721208,23119,0,0,0,0,2,Um,2,8.65089320472339
TOCANTINS,MG,Sudeste,3169000,16766,0,0,0,0,1,Um,1,5.96445186687343
TOCOS DO MOJI,MG,Sudeste,3169059,4147,0,0,0,0,0,Nenhum,0,0
TOLEDO,MG,Sudeste,3169109,6232,0,0,0,0,0,Nenhum,0,0
TOLEDO,PR,Sul,4127700,135538,2,3,5,0,3,Vários,13,9.59140610013428
TOMAR DO GERU,SE,Nordeste,2807501,13208,0,0,0,0,0,Nenhum,0,0
TOMAZINA,PR,Sul,4127809,8470,0,0,0,0,0,Nenhum,0,0
TOMBOS,MG,Sudeste,3169208,8772,0,0,0,0,1,Um,1,11.3999088007296
TOMÉ-AÇU,PA,Norte,1508001,61709,0,0,1,0,1,Vários,2,3.24101832795864
TONANTINS,AM,Norte,1304237,18782,0,0,0,0,0,Nenhum,0,0
TORITAMA,PE,Nordeste,2615409,44189,0,0,0,0,0,Nenhum,0,0
TORIXORÉU,MT,Centro-Oeste,5108204,3576,0,0,0,0,0,Nenhum,0,0
TOROPI,RS,Sul,4321493,2970,0,0,0,0,0,Nenhum,0,0
TORRE DE PEDRA,SP,Sudeste,3554656,2395,0,0,0,0,0,Nenhum,0,0
TORRES,RS,Sul,4321501,37564,6,0,2,0,1,Vários,9,23.9591097859653
TORRINHA,SP,Sudeste,3554706,9934,0,0,0,0,0,Nenhum,0,0
TOUROS,RN,Nordeste,2414407,34043,0,0,1,0,0,Um,1,2.93746144581852
TRABIJU,SP,Sudeste,3554755,1691,0,0,0,0,0,Nenhum,0,0
TRACUATEUA,PA,Norte,1508035,30108,0,0,0,0,0,Nenhum,0,0
TRACUNHAÉM,PE,Nordeste,2615508,13689,0,0,0,0,0,Nenhum,0,0
TRAIPU,AL,Nordeste,2709202,28070,0,0,1,0,1,Vários,2,7.12504453152832
TRAIRÃO,PA,Norte,1508050,18469,0,0,0,0,0,Nenhum,0,0
TRAIRI,CE,Nordeste,2313500,55207,0,0,0,0,0,Nenhum,0,0
TRAJANO DE MORAES,RJ,Sudeste,3305901,10352,0,0,0,0,1,Um,1,9.65996908809892
TRAMANDAÍ,RS,Sul,4321600,47521,4,0,3,0,0,Vários,7,14.7303297489531
TRAVESSEIRO,RS,Sul,4321626,2391,0,0,0,0,0,Nenhum,0,0
TREMEDAL,BA,Nordeste,2931806,17700,0,1,0,0,1,Vários,2,11.2994350282486
TREMEMBÉ,SP,Sudeste,3554805,45904,3,0,0,0,0,Um,3,6.53537818055071
TRÊS ARROIOS,RS,Sul,4321634,2851,0,0,0,0,0,Nenhum,0,0
TRÊS BARRAS,SC,Sul,4218301,19146,3,0,1,0,1,Vários,5,26.1151154288102
TRÊS BARRAS DO PARANÁ,PR,Sul,4127858,12256,0,0,0,0,1,Um,1,8.15926892950392
TRÊS CACHOEIRAS,RS,Sul,4321667,10904,0,0,0,0,1,Um,1,9.17094644167278
TRÊS CORAÇÕES,MG,Sudeste,3169307,78999,2,1,2,0,1,Vários,6,7.59503284851707
TRÊS COROAS,RS,Sul,4321709,26589,1,0,0,0,1,Vários,2,7.52190755575614
TRÊS DE MAIO,RS,Sul,4321808,24497,3,0,4,0,1,Vários,8,32.6570600481692
TRÊS FORQUILHAS,RS,Sul,4321832,2898,0,0,0,0,0,Nenhum,0,0
TRÊS FRONTEIRAS,SP,Sudeste,3554904,5767,0,0,0,0,0,Nenhum,0,0
TRÊS LAGOAS,MS,Centro-Oeste,5008305,117477,3,4,12,0,3,Vários,22,18.7270699796556
TRÊS MARIAS,MG,Sudeste,3169356,31687,4,0,1,0,1,Vários,6,18.9352100230378
TRÊS PALMEIRAS,RS,Sul,4321857,4457,0,0,0,0,0,Nenhum,0,0
TRÊS PASSOS,RS,Sul,4321907,24632,5,0,2,0,1,Vários,8,32.478077297824
TRÊS PONTAS,MG,Sudeste,3169406,57097,2,0,4,0,2,Vários,8,14.0112440233287
TRÊS RANCHOS,GO,Centro-Oeste,5221304,2900,0,0,0,0,0,Nenhum,0,0
TRÊS RIOS,RJ,Sudeste,3306008,79402,3,0,4,0,1,Vários,8,10.075312964409
TREVISO,SC,Sul,4218350,3863,0,0,0,0,0,Nenhum,0,0
TREZE DE MAIO,SC,Sul,4218400,7098,0,0,1,0,1,Vários,2,28.1769512538743
TREZE TÍLIAS,SC,Sul,4218509,7545,0,0,1,0,1,Vários,2,26.5076209410205
TRINDADE,GO,Centro-Oeste,5221403,121266,1,0,2,0,0,Vários,3,2.47390035129385
TRINDADE,PE,Nordeste,2615607,30155,0,0,0,0,0,Nenhum,0,0
TRINDADE DO SUL,RS,Sul,4321956,5961,0,0,0,0,0,Nenhum,0,0
TRIUNFO,PB,Nordeste,2516805,9482,0,0,0,0,1,Um,1,10.5462982493145
TRIUNFO,PE,Nordeste,2615706,15221,0,1,0,0,1,Vários,2,13.1397411470994
TRIUNFO,RS,Sul,4322004,28289,4,0,0,0,0,Um,4,14.139771642688
TRIUNFO POTIGUAR,RN,Nordeste,2414456,3327,0,0,0,0,0,Nenhum,0,0
TRIZIDELA DO VALE,MA,Nordeste,2112233,21749,0,0,0,0,0,Nenhum,0,0
TROMBAS,GO,Centro-Oeste,5221452,3571,0,0,0,0,1,Um,1,28.0033604032484
TROMBUDO CENTRAL,SC,Sul,4218608,7211,0,0,0,0,1,Um,1,13.8677021217584
TUBARÃO,SC,Sul,4218707,104457,11,2,5,0,2,Vários,20,19.1466345003207
TUCANO,BA,Nordeste,2931905,52540,0,0,2,0,0,Um,2,3.80662352493338
TUCUMÃ,PA,Norte,1508084,38508,0,0,1,0,2,Vários,3,7.79058896852602
TUCUNDUVA,RS,Sul,4322103,5965,0,0,0,0,0,Nenhum,0,0
TUCURUÍ,PA,Norte,1508100,110516,0,0,1,0,1,Vários,2,1.80969271417713
TUFILÂNDIA,MA,Nordeste,2112274,5746,0,0,0,0,0,Nenhum,0,0
TUIUTI,SP,Sudeste,3554953,6689,0,0,0,0,0,Nenhum,0,0
TUMIRITINGA,MG,Sudeste,3169505,6739,0,0,0,0,0,Nenhum,0,0
TUNÁPOLIS,SC,Sul,4218756,4597,0,0,0,0,0,Nenhum,0,0
TUNAS,RS,Sul,4322152,4604,0,0,0,0,0,Nenhum,0,0
TUNAS DO PARANÁ,PR,Sul,4127882,7971,0,0,0,0,0,Nenhum,0,0
TUNEIRAS DO OESTE,PR,Sul,4127908,8833,0,0,0,0,0,Nenhum,0,0
TUNTUM,MA,Nordeste,2112308,41342,0,0,0,0,0,Nenhum,0,0
TUPÃ,SP,Sudeste,3555000,65758,3,1,3,0,1,Vários,8,12.1658201283494
TUPACIGUARA,MG,Sudeste,3169604,25538,1,0,2,0,1,Vários,4,15.6629336674759
TUPANATINGA,PE,Nordeste,2615805,26990,0,0,0,0,0,Nenhum,0,0
TUPANCI DO SUL,RS,Sul,4322186,1573,0,0,0,0,0,Nenhum,0,0
TUPANCIRETÃ,RS,Sul,4322202,23705,2,0,4,0,1,Vários,7,29.5296350980806
TUPANDI,RS,Sul,4322251,4472,0,0,0,0,0,Nenhum,0,0
TUPARENDI,RS,Sul,4322301,8494,0,0,0,0,0,Nenhum,0,0
TUPARETAMA,PE,Nordeste,2615904,8169,0,0,0,0,0,Nenhum,0,0
TUPÃSSI,PR,Sul,4127957,8277,0,0,0,0,0,Nenhum,0,0
TUPI PAULISTA,SP,Sudeste,3555109,15321,0,0,1,0,2,Vários,3,19.5809672997846
TUPIRAMA,TO,Norte,1721257,1843,0,0,0,0,0,Nenhum,0,0
TUPIRATINS,TO,Norte,1721307,2574,0,0,0,0,0,Nenhum,0,0
TURIAÇU,MA,Nordeste,2112407,35063,0,0,0,0,0,Nenhum,0,0
TURILÂNDIA,MA,Nordeste,2112456,25533,0,0,1,0,0,Um,1,3.91650021540751
TURIÚBA,SP,Sudeste,3555208,2016,0,0,0,0,0,Nenhum,0,0
TURMALINA,MG,Sudeste,3169703,19762,1,0,0,0,1,Vários,2,10.120433154539
TURMALINA,SP,Sudeste,3555307,1827,0,0,0,0,0,Nenhum,0,0
TURUÇU,RS,Sul,4322327,3585,0,0,0,0,0,Nenhum,0,0
TURURU,CE,Nordeste,2313559,15935,0,0,0,0,0,Nenhum,0,0
TURVÂNIA,GO,Centro-Oeste,5221502,4818,0,0,0,0,1,Um,1,20.755500207555
TURVELÂNDIA,GO,Centro-Oeste,5221551,5050,0,0,0,0,1,Um,1,19.8019801980198
TURVO,PR,Sul,4127965,13640,0,0,0,0,1,Um,1,7.33137829912023
TURVO,SC,Sul,4218806,12746,1,0,1,0,0,Vários,2,15.6911972383493
